ID_REF;a;b;c;d;e;f;g;h;i
ILMN_1654689;7.6799;7.59687;7.81532;7.64261;7.25085;7.71988;7.75132;7.54753;7.74356
ILMN_1654690;11.6432;11.4072;10.8787;11.6576;11.6736;10.8127;11.5281;11.3559;11.4266
ILMN_1654691;9.2731;9.07759;7.87227;9.18502;7.79986;8.61692;8.98814;9.30924;8.64505
ILMN_1654692;6.99697;6.95559;6.8426;6.89111;6.92529;7.02496;7.12934;7.05954;7.18024
ILMN_1654696;6.72216;6.82494;6.92282;6.82349;6.83751;6.71385;6.96506;6.82679;6.67262
ILMN_1654697;7.62742;7.70519;6.92912;7.47158;8.11638;7.18571;7.56899;7.80318;7.27084
ILMN_1654703;6.8374;6.78698;6.9773;6.89309;6.93332;6.91539;6.82465;6.81864;6.78361
ILMN_1654721;6.83326;6.9586;6.86384;6.75021;6.80166;6.9735;6.97278;7.04362;6.92295
ILMN_1654722;7.51821;7.27179;6.87653;7.49713;6.8719;7.00857;7.51254;7.34627;7.25189
ILMN_1654726;6.79387;6.80121;7.05734;6.77318;6.94016;6.85031;6.94286;6.86309;6.75111
ILMN_1654732;6.80341;7.12934;6.93083;6.91251;6.91104;6.86397;6.81097;7.20436;6.80764
ILMN_1654735;8.79471;7.70878;8.39773;8.68119;7.95685;8.25112;8.47353;7.6607;8.55477
ILMN_1654737;8.52868;8.40226;8.96141;8.54568;8.72373;8.32216;8.40367;8.16741;8.39057
ILMN_1654742;6.97228;6.93405;6.98287;6.80935;6.9345;6.96829;6.95296;6.9743;6.88167
ILMN_1654759;6.88168;6.88235;6.76711;6.88484;6.89674;6.84372;6.90221;6.85728;6.87366
ILMN_1654766;6.93402;6.77424;6.85753;6.86267;6.82816;6.81014;6.85145;6.95244;6.79718
ILMN_1654771;7.00302;6.87798;6.6292;6.92244;6.84288;7.06411;7.02589;7.01872;7.09327
ILMN_1654772;7.02591;7.06661;6.7149;7.24426;7.02451;6.92589;6.9805;6.86053;6.93524
ILMN_1654773;8.52638;8.56853;9.05682;8.60029;9.52956;8.55583;8.6809;8.71624;8.46255
ILMN_1654778;6.79802;6.98784;6.88522;6.82003;6.88781;6.86318;6.83057;6.75689;7.08714
ILMN_1654779;7.18144;7.06175;6.99249;7.03938;7.08728;7.09038;7.04528;6.92139;7.16832
ILMN_1654786;7.18175;6.8859;7.05795;7.12771;6.98239;6.99598;7.1519;6.84809;6.82614
ILMN_1654792;7.06193;7.06599;6.96768;7.01267;7.15039;6.9771;7.06143;6.94958;7.07429
ILMN_1654812;7.10208;6.99235;6.95185;7.23278;7.0933;7.06319;7.16656;7.12553;7.01579
ILMN_1654819;9.40092;8.43175;7.28554;9.50181;8.27563;7.53813;9.27928;7.95218;7.61159
ILMN_1654823;7.44273;7.29595;7.30968;7.38437;7.76877;7.43903;7.3227;7.3875;7.30809
ILMN_1654851;8.43354;8.62017;8.61145;8.48888;8.49373;8.39009;8.33982;8.39923;8.39196
ILMN_1654854;7.8694;8.04156;7.35329;7.9668;8.48624;7.73999;8.17723;8.27938;7.84367
ILMN_1654855;6.7185;6.99564;6.79062;6.89395;6.85732;7.01659;6.87024;6.91876;6.90145
ILMN_1654857;7.00294;6.81883;6.9737;6.886;6.72169;6.87818;6.87046;6.84243;6.70757
ILMN_1654858;6.99808;6.79501;6.94903;6.8228;6.91404;6.73355;6.87201;6.9366;6.79641
ILMN_1654861;8.29906;8.03547;8.25695;8.33444;8.013;8.9166;8.3498;7.92377;9.26584
ILMN_1654864;6.95276;6.8861;7.12039;6.98714;6.9446;6.91691;7.00768;6.99757;7.09002
ILMN_1654866;7.65281;7.70906;7.00682;7.69674;7.07196;7.61656;7.91893;8.05768;7.76702
ILMN_1654870;7.11539;7.00983;7.16904;6.89059;7.2241;6.92698;7.03966;6.92584;7.04269
ILMN_1654871;6.7902;6.92865;6.94351;6.99518;6.9887;7.00464;6.95264;6.88566;6.83539
ILMN_1654875;7.01629;6.92915;6.96733;7.17765;6.91182;7.10616;6.94538;7.00843;6.78119
ILMN_1654890;7.03981;7.10498;7.20996;7.15948;6.96786;7.21117;7.14049;7.13398;7.47691
ILMN_1654893;7.42244;7.55228;7.82266;7.26523;7.48482;7.72979;7.35606;7.28976;7.58008
ILMN_1654895;6.94085;6.80255;6.85042;6.72897;6.85385;6.92628;6.8548;6.82793;6.9726
ILMN_1654899;7.16946;7.02442;7.10397;7.12148;6.97692;7.02176;7.01659;7.04693;6.9299
ILMN_1654900;7.0249;7.04331;7.02928;6.96317;6.95451;7.10769;6.86931;7.10503;6.996
ILMN_1654915;10.7769;10.6776;10.6168;10.8763;10.0379;10.7888;10.9105;10.4891;10.8741
ILMN_1654916;7.6825;8.41945;7.7681;7.78434;8.25169;7.53771;7.8236;7.9995;8.0205
ILMN_1654920;10.2765;10.6119;9.9346;10.685;10.4157;10.5243;10.6902;10.9417;11.0562
ILMN_1654922;7.01291;6.98327;7.13828;7.03201;7.01157;7.10214;7.02254;6.8342;6.86862
ILMN_1654939;10.4908;10.7663;10.1951;10.5538;10.3807;11.0604;10.5223;10.7966;10.1962
ILMN_1654942;6.95894;6.87546;6.83859;6.94214;7.17217;6.85733;6.95667;7.1362;6.9131
ILMN_1654945;7.83606;7.25978;6.91725;7.94265;7.19517;7.15652;7.48271;7.22327;7.07964
ILMN_1654946;10.1418;9.97538;10.5621;10.1373;10.6472;10.1056;9.97113;9.81474;10.7317
ILMN_1654950;6.89619;6.80962;6.72207;7.04424;7.16135;6.96799;6.93917;6.7954;6.9225
ILMN_1654965;7.1075;7.01975;6.99961;6.9893;6.83815;6.9167;7.06416;7.25666;7.08806
ILMN_1654966;7.09887;7.03232;7.18845;6.74655;6.78437;7.2515;6.82523;6.96676;7.09765
ILMN_1654973;7.07933;6.9714;6.96408;6.98899;6.98931;6.92051;6.91742;7.11306;6.85967
ILMN_1654979;6.96971;6.97973;6.80097;6.98791;6.76271;6.85001;6.87079;6.97344;6.87211
ILMN_1654980;6.7907;6.89981;6.72199;6.71883;6.76038;6.73063;6.8154;6.71018;6.74886
ILMN_1654987;6.90683;7.02711;6.98354;6.80899;7.00308;6.9327;7.1001;7.08157;6.99714
ILMN_1654997;7.0013;7.18845;6.79909;6.94736;6.82527;6.91556;6.90248;7.14786;7.08885
ILMN_1654998;6.82847;6.92694;7.26852;7.09293;6.99587;6.92123;7.02771;6.83249;6.70089
ILMN_1655011;12.0296;11.6906;11.3778;11.7776;11.552;11.0859;11.6736;11.9152;11.168
ILMN_1655026;6.92912;6.95858;6.75227;6.90633;7.05194;6.93307;6.95329;6.9678;6.8814
ILMN_1655039;6.7936;6.91764;6.72445;6.87681;6.67624;6.72859;6.85945;7.20218;6.89102
ILMN_1655045;6.80753;6.87517;6.97581;6.89924;6.83787;6.9381;7.00303;6.95327;6.83656
ILMN_1655046;8.52693;8.75307;7.63738;8.52663;7.82205;8.48666;8.76425;8.64926;7.89999
ILMN_1655047;6.90165;6.82125;6.92117;6.96889;7.05872;6.83864;7.04807;7.06017;6.84074
ILMN_1655051;8.21435;8.11852;7.72628;8.05328;7.75988;7.92362;7.93417;7.55899;7.58591
ILMN_1655052;6.81144;6.89554;6.87426;7.04491;6.78749;6.88631;6.84612;6.88029;6.82881
ILMN_1655068;7.68127;7.59212;7.97748;7.66571;7.77238;7.79006;7.75427;7.3577;7.88745
ILMN_1655077;7.76168;10.6864;7.62587;7.38193;10.5579;7.51517;7.5718;10.6587;8.28663
ILMN_1655080;6.95614;6.82989;6.82116;6.89428;6.85824;6.89016;6.74751;6.87929;6.7335
ILMN_1655086;6.97602;6.87631;6.98079;6.75235;6.8165;6.89421;6.88417;6.9385;6.88213
ILMN_1655093;7.5681;7.50143;7.44634;7.60598;7.54099;7.4275;7.48591;7.43654;7.36544
ILMN_1655095;6.98919;7.01415;7.00559;6.83074;6.87018;6.89531;6.85775;6.74489;6.9113
ILMN_1655096;6.77937;6.78076;6.86805;6.92154;6.68826;6.7681;6.80161;6.94302;6.90766
ILMN_1655100;6.78384;6.73677;6.8344;6.85941;6.8339;6.8982;6.89477;6.90924;6.88047
ILMN_1655114;7.07721;6.95425;7.1855;6.92807;6.92968;7.14723;6.86786;6.97978;7.03793
ILMN_1655117;9.56476;10.1314;10.6175;9.68212;10.6023;10.0008;9.43911;10.2133;10.4539
ILMN_1655126;8.69614;9.38166;10.0561;8.87224;10.0189;9.84981;9.02313;9.28542;10.4242
ILMN_1655136;6.85491;6.91361;6.88451;7.04392;7.01286;6.959;6.90515;6.88087;7.06606
ILMN_1655137;8.77388;9.02407;9.26013;8.84022;9.29604;9.22054;9.20615;8.97225;9.59109
ILMN_1655140;6.81071;6.93049;6.975;6.91162;6.95269;6.81975;6.86147;6.83869;7.00744
ILMN_1655144;7.05213;6.75268;6.78194;6.96489;7.07577;7.04744;6.85161;7.06278;7.06421
ILMN_1655151;6.98572;7.02666;6.8459;6.86568;6.80738;7.02282;6.91235;7.00641;7.02207
ILMN_1655154;13.5049;13.4124;13.4725;13.6165;14.1952;13.0366;13.5576;13.1843;13.1294
ILMN_1655155;7.23406;7.0478;7.20282;7.25783;6.93083;7.03578;7.26467;7.13245;6.90986
ILMN_1655161;6.74291;6.89111;7.21868;6.91942;6.87758;6.94048;7.12939;6.81209;7.0216
ILMN_1655162;6.94302;6.96661;7.00559;6.86184;7.0958;6.90365;6.72787;6.81273;6.80907
ILMN_1655163;12.5119;12.5146;12.6759;12.6931;13.3801;12.2222;12.6759;12.2686;12.5525
ILMN_1655165;8.74136;8.66162;7.92861;8.93793;8.5418;8.18722;9.24858;8.94533;8.11162
ILMN_1655167;7.25654;7.24653;7.1473;7.47128;7.41993;7.16059;7.18265;7.56846;7.3321
ILMN_1655170;6.95427;7.03562;7.00732;6.90466;6.90483;6.83716;6.93317;6.95319;7.13411
ILMN_1655171;6.91416;6.85016;6.91993;6.76526;6.84095;6.9417;6.85579;6.84546;6.8559
ILMN_1655177;10.21;10.8887;11.0269;10.4097;10.8231;11.5701;10.7175;10.9185;11.8307
ILMN_1655190;7.26295;7.15369;7.06829;7.13594;7.08419;7.21839;7.23739;7.30556;7.20374
ILMN_1655191;8.01759;8.01129;8.0612;8.03706;8.02029;8.52561;8.16626;8.09753;8.63892
ILMN_1655194;8.32721;7.72075;7.68311;8.44657;7.3093;7.49451;8.15994;7.29622;7.379
ILMN_1655195;8.94916;9.10817;8.69916;9.1888;9.23937;9.0467;9.23156;9.16437;9.20039
ILMN_1655196;7.06375;6.95316;7.01213;7.18063;6.82269;7.08388;6.83377;6.86845;7.13294
ILMN_1655201;7.04272;7.08386;6.967;7.12438;6.8196;7.04266;7.10239;7.18098;7.12005
ILMN_1655206;8.42864;8.59277;9.39169;8.60227;9.29039;8.91438;8.5177;8.59213;8.64275
ILMN_1655210;7.06899;6.70095;6.8571;6.74557;6.86902;6.84877;6.80187;6.99976;6.9141
ILMN_1655211;6.82474;6.8931;6.92492;6.68099;6.93081;6.70683;6.73297;6.80519;6.86514
ILMN_1655218;6.83329;6.81789;7.1951;6.75233;6.79956;6.95227;6.86774;6.92335;6.77822
ILMN_1655225;7.72576;7.82899;8.16718;7.84488;7.73493;7.67493;7.80374;7.80524;7.88638
ILMN_1655229;7.88745;7.19658;6.80562;7.73119;7.09644;6.77949;7.64332;7.28447;6.94768
ILMN_1655230;6.97152;6.92621;6.91762;7.09884;7.08537;6.9595;6.94213;6.85124;6.84823
ILMN_1655240;6.97846;6.96346;6.8179;6.94848;6.92296;6.80298;6.84769;7.12111;6.95057
ILMN_1655241;6.92629;7.00241;7.0847;7.12889;7.39321;6.77011;7.31641;7.09822;7.06583
ILMN_1655244;8.7165;8.67138;9.71604;8.78774;8.99103;9.32359;8.58899;8.49263;9.20865
ILMN_1655245;7.14323;7.38681;7.4167;7.1356;7.03492;7.26007;7.24701;7.39654;7.2121
ILMN_1655250;6.70379;6.7165;6.80647;6.93649;6.77609;6.76072;6.87593;6.9577;6.74166
ILMN_1655251;6.80593;6.84509;6.73376;6.69358;6.95121;6.82452;6.99744;6.82359;6.79002
ILMN_1655261;6.89713;7.77665;9.63187;6.86517;7.38882;9.37857;6.83921;7.75039;8.55684
ILMN_1655269;6.90183;6.95184;7.06987;6.94108;6.9061;7.00448;6.81782;7.10114;7.00743
ILMN_1655272;6.87318;7.02361;6.84969;6.82628;6.94866;6.91493;7.08334;6.87888;6.8658
ILMN_1655275;6.9528;6.92976;7.05634;6.71012;6.93994;6.75453;6.69579;6.90466;6.83904
ILMN_1655283;6.86346;6.7741;6.90033;6.93854;6.99564;7.02639;6.99747;7.03667;7.07241
ILMN_1655296;7.37711;7.52073;7.20277;7.65095;7.8764;7.70465;7.65454;7.66893;7.64261
ILMN_1655306;7.22524;7.14404;7.08752;7.00142;6.91726;6.92644;6.94148;6.79624;7.04072
ILMN_1655307;11.5701;11.2559;10.4637;11.3373;11.1848;10.4566;11.581;11.5216;10.6836
ILMN_1655311;7.61849;7.48241;8.53284;7.56916;7.83796;8.21673;7.61123;8.23257;8.43155
ILMN_1655312;8.57348;8.21043;8.19484;8.35771;8.03242;7.9472;8.50373;8.09157;7.91315
ILMN_1655316;11.7396;11.9264;11.78;11.542;12.1019;11.4062;11.3719;11.6327;11.2978
ILMN_1655329;10.1251;9.77895;9.78344;9.91681;10.258;9.49798;9.75844;9.57683;9.18103
ILMN_1655330;6.9184;6.82928;6.85837;6.68439;6.85635;6.68493;6.91421;6.76029;6.77116
ILMN_1655334;6.80192;7.06169;6.78351;7.05393;6.78113;6.94395;6.81615;7.00474;6.92938
ILMN_1655340;11.6001;11.5824;11.3146;11.3094;10.3825;11.4863;11.2772;11.5932;11.585
ILMN_1655341;7.42165;7.35002;7.23032;7.53252;7.20392;7.29091;7.37211;7.02895;7.50119
ILMN_1655347;7.04418;7.25145;6.927;6.84555;7.39091;6.95913;6.9933;8.00064;7.02606
ILMN_1655348;6.99291;7.1008;7.19994;7.02533;7.1081;7.31804;7.13301;7.12939;7.30492
ILMN_1655365;7.25637;7.13213;7.15544;7.04321;6.9185;7.10808;6.98869;7.42998;7.04018
ILMN_1655374;8.35831;8.0678;7.53307;8.08083;8.00025;7.67711;8.20348;8.10413;7.56432
ILMN_1655377;10.851;10.6914;10.8216;10.6505;10.591;10.8281;10.6407;11.0059;10.788
ILMN_1655380;6.87093;6.81852;6.99011;6.82806;6.87408;6.87319;6.74392;6.96052;6.92306
ILMN_1655382;7.21359;7.21042;7.22558;7.04742;7.02154;7.24173;6.99999;7.25823;7.2521
ILMN_1655387;6.93658;7.02823;6.88928;7.01189;6.92336;6.78392;6.7203;6.79822;6.87242
ILMN_1655403;7.01329;7.09909;7.11853;7.13525;7.44663;7.17167;7.12568;7.09087;7.09641
ILMN_1655404;6.95937;6.98708;6.93532;6.90195;6.76855;6.95237;6.92433;6.9613;6.96296
ILMN_1655405;7.17558;7.39834;8.00949;6.99606;7.78724;7.74604;7.21516;7.42522;7.64623
ILMN_1655408;6.9079;6.81602;6.89549;6.90882;7.06702;6.98453;6.89781;6.87209;6.94337
ILMN_1655413;6.81565;6.83436;6.90973;6.9523;7.13369;6.72568;6.74662;6.81635;6.88866
ILMN_1655414;6.72238;6.89021;6.83918;6.87553;7.08869;6.77282;6.7523;6.79626;6.78779
ILMN_1655418;10.4388;10.5727;11.1027;10.2383;10.701;10.9411;10.3783;10.2878;10.7022
ILMN_1655421;6.94407;6.90471;6.87392;6.94325;6.78808;6.86855;6.74577;6.94782;6.91503
ILMN_1655422;11.9078;11.7493;11.8291;12.0479;11.5399;11.0928;11.7195;11.6969;11.4873
ILMN_1655426;6.87802;6.96978;6.99375;6.99334;6.84913;6.89943;6.96574;6.92327;6.85565
ILMN_1655428;6.94436;7.05801;6.85877;7.06648;6.81594;6.90816;6.96483;7.01972;6.82391
ILMN_1655429;8.43052;8.40952;9.02797;8.28154;8.24103;9.16209;8.36182;8.05593;9.05525
ILMN_1655433;8.08408;7.9364;7.75068;8.04523;8.02271;8.08487;8.17011;8.26173;7.79405
ILMN_1655444;12.4879;12.4218;11.6587;12.3374;11.5009;11.4479;12.2576;12.3032;11.6484
ILMN_1655446;7.0973;7.17184;7.24313;7.09962;7.03668;6.91762;7.06992;6.93162;7.24597
ILMN_1655449;6.77803;6.86501;6.74991;6.80662;6.73555;7.00608;6.85028;6.9106;6.76842
ILMN_1655454;6.81409;6.91974;6.75535;6.84418;7.00937;6.84242;6.66598;6.81065;6.90044
ILMN_1655462;6.92589;6.87982;6.682;6.82668;6.96098;6.92088;6.91403;6.9715;6.90819
ILMN_1655468;6.87944;6.90254;7.02028;6.79029;7.03463;7.19466;6.86131;6.90096;6.98561
ILMN_1655469;10.2684;10.5916;10.7618;10.1577;11.2961;11.2549;10.0109;10.8348;10.8339
ILMN_1655474;6.79513;6.75991;6.90671;6.82946;6.88899;6.70403;6.75195;6.83723;6.96417
ILMN_1655479;6.9678;6.68041;7.01881;6.85825;7.01412;7.05236;7.02223;6.87864;6.82394
ILMN_1655482;8.47676;8.34901;8.18803;8.49428;8.43403;7.95125;8.45616;7.95066;7.79705
ILMN_1655485;8.22102;8.07407;8.20683;7.96644;8.98883;8.20919;7.67038;8.34636;7.73935
ILMN_1655489;6.75046;6.8839;6.93076;6.74063;6.77732;6.71193;6.741;6.91823;6.79109
ILMN_1655490;6.94777;6.81726;6.93894;6.83317;6.86692;6.91196;6.86458;6.74328;7.01455
ILMN_1655497;11.9873;12.0928;12.378;11.8291;13.3018;11.6576;12.3428;12.1962;12.4572
ILMN_1655498;10.3294;9.47895;7.55215;10.7522;8.7936;7.17782;10.4729;8.77457;7.34713
ILMN_1655504;7.18088;7.48153;7.38819;7.0704;7.28529;7.69818;7.24041;7.53607;7.72521
ILMN_1655509;7.12644;7.11014;7.02412;7.08635;7.01886;7.05439;7.00153;7.08535;6.91382
ILMN_1655510;6.94104;6.89238;7.10221;6.72517;7.00544;6.91057;6.79248;6.93729;6.87293
ILMN_1655517;6.96786;7.1362;6.9776;6.99872;6.93514;7.10511;6.85398;6.85919;6.95001
ILMN_1655519;6.69064;7.0364;6.93571;6.8218;6.96872;6.94846;6.92088;6.85671;6.9074
ILMN_1655521;7.83529;7.76303;7.0502;7.49451;7.54543;7.0775;7.65734;7.58455;7.10895
ILMN_1655525;7.11648;7.16625;7.0097;7.16634;7.21451;7.05403;7.06776;7.11772;7.05316
ILMN_1655529;6.98433;6.84905;6.87077;6.9015;6.9272;6.96264;6.83462;6.85987;6.92779
ILMN_1655532;6.81653;6.85834;6.70985;6.77687;6.8192;6.83507;6.91762;6.75819;6.93658
ILMN_1655537;6.78033;6.89456;6.84193;7.12144;6.85918;6.86163;7.0801;6.78297;6.98251
ILMN_1655545;6.95013;6.92016;7.2274;6.93564;6.80956;7.12269;7.02567;7.05462;6.89134
ILMN_1655549;6.82424;6.8113;6.93115;6.84086;6.73409;6.81879;6.72763;6.85169;6.72726
ILMN_1655551;7.00257;6.78235;6.98631;6.87409;6.7975;6.85057;6.96645;6.80988;6.87469
ILMN_1655557;10.4286;10.701;10.2867;10.4314;10.277;10.045;10.6112;9.40313;9.68304
ILMN_1655561;11.0245;11.0162;10.0895;11.4587;11.1739;10.9035;10.7814;10.7908;10.5826
ILMN_1655563;7.27628;7.48612;8.19371;7.38004;7.76345;7.8606;7.48338;7.56886;7.885
ILMN_1655564;6.7714;7.09161;6.86743;6.89482;6.90544;7.00123;6.94563;7.09728;7.05014
ILMN_1655565;8.84805;8.00214;7.64142;8.72569;8.316;7.37954;8.6026;7.92643;7.37152
ILMN_1655572;7.46714;7.70143;7.46914;7.58368;7.74466;7.40142;7.62295;7.62599;7.61673
ILMN_1655577;7.85596;8.09628;7.71786;8.11265;8.67953;7.52179;7.93812;8.02671;7.33598
ILMN_1655595;11.4062;14.3412;11.3168;11.599;15.0926;11.9935;11.4459;14.1315;11.0738
ILMN_1655605;7.26773;7.13597;7.10529;7.0995;6.76263;7.0881;6.97201;7.09425;6.93229
ILMN_1655608;8.0015;7.62587;7.28389;7.93417;7.3749;7.61067;7.88179;7.86924;7.54571
ILMN_1655610;7.38689;7.5072;7.02358;7.40806;7.11573;7.09169;7.43958;7.28087;6.8668
ILMN_1655611;6.74343;7.07275;8.09384;7.02418;6.97937;7.62841;6.84647;7.01613;8.27884
ILMN_1655612;6.85095;7.07069;6.94344;7.15366;6.97845;6.80041;7.01344;7.10034;7.08261
ILMN_1655613;6.89736;6.98651;7.73493;6.87854;6.89086;7.39241;6.91047;7.07915;7.1029
ILMN_1655614;8.98783;9.76217;10.2905;9.22823;10.4841;10.6112;9.22868;10.2755;11.1017
ILMN_1655615;6.93133;6.78874;6.91147;6.92331;6.8726;6.86453;6.71782;6.97846;6.9234
ILMN_1655622;10.7208;11.0965;12.0679;10.7276;11.8506;11.4323;10.5522;11.1926;11.4873
ILMN_1655623;7.01008;7.25423;6.90789;7.08586;6.98324;7.12252;7.09119;6.99551;7.01593
ILMN_1655624;6.78569;6.81214;6.82201;6.86844;6.93245;6.96763;6.88651;6.81463;6.63864
ILMN_1655625;8.35133;8.48888;8.45597;8.00025;8.50232;8.1248;8.29103;8.37029;8.14227
ILMN_1655626;7.00406;7.04398;6.98469;7.05186;6.97607;6.9501;7.12687;7.08906;7.02119
ILMN_1655632;6.94116;6.94487;7.03506;6.9537;6.86539;6.87366;6.78359;6.84397;6.83717
ILMN_1655635;10.0374;10.2127;9.93185;10.1561;10.106;9.83112;9.93078;9.85445;9.86237
ILMN_1655637;7.75495;7.19471;7.47928;7.32537;6.97339;7.37732;7.49165;7.14482;7.41839
ILMN_1655642;9.74218;10.09;8.38587;9.68599;8.627;9.3499;10.0198;10.2659;9.41913
ILMN_1655644;7.03246;7.04681;7.12974;6.97198;7.06661;6.97205;7.14288;7.05137;6.93
ILMN_1655645;7.86311;8.06296;7.93985;7.66347;8.20705;7.98137;7.90177;7.94826;7.7577
ILMN_1655654;9.26584;8.6659;8.61044;8.76908;8.60926;8.59052;8.30345;8.62673;8.00342
ILMN_1655659;6.91251;6.95698;6.6873;7.03559;6.98387;6.87942;7.05113;7.08352;7.00541
ILMN_1655663;8.40181;8.79293;10.0584;8.45475;8.75342;9.44688;8.5362;8.61891;9.3051
ILMN_1655664;6.75095;6.57261;6.91082;6.93976;6.90511;6.93289;6.8716;6.79927;6.82361
ILMN_1655684;9.07365;8.9687;8.22549;9.09635;8.86781;8.40273;9.15901;8.93278;8.58721
ILMN_1655690;6.76086;6.92843;6.59816;6.88021;6.80083;6.84526;6.99925;6.98247;6.89243
ILMN_1655694;9.71899;9.87254;9.27245;10.2173;9.64782;8.9457;10.1668;8.92224;9.06129
ILMN_1655701;7.00857;6.94159;6.83146;6.81989;6.9841;6.89601;6.86649;6.95483;6.96059
ILMN_1655702;8.98509;8.26303;7.46736;8.86297;7.42306;7.46563;8.82678;8.08134;7.37598
ILMN_1655710;11.51;11.3085;9.7527;11.1935;8.28154;10.5446;11.1512;11.7148;11.4655
ILMN_1655711;7.01628;6.97244;7.01768;6.89564;6.87588;6.71424;6.84329;6.73552;6.82006
ILMN_1655713;6.94823;6.96795;6.76249;7.0121;6.80384;7.06314;6.8679;6.92719;6.87703
ILMN_1655715;6.97163;6.9549;6.77476;7.04624;6.93461;6.91964;7.05329;6.99022;6.99508
ILMN_1655720;7.14006;7.41507;7.16875;7.13398;7.15446;7.27007;7.3725;7.29842;7.22895
ILMN_1655722;6.89753;6.86855;6.79525;6.86122;6.94186;7.00403;6.90884;6.92643;6.89579
ILMN_1655733;9.18573;8.99986;7.68196;9.21926;8.27049;8.43175;9.20469;8.73484;7.96335
ILMN_1655734;9.46836;9.46543;8.76832;9.4215;8.60348;9.1741;9.67776;9.81587;9.39782
ILMN_1655740;6.94855;8.69589;10.0215;6.96729;10.2659;9.70993;6.99717;9.25588;8.60748
ILMN_1655748;8.22858;8.02436;7.53966;7.93749;7.63811;7.78451;7.94801;8.02588;8.02093
ILMN_1655754;7.22214;7.09701;7.34138;7.15561;7.24957;7.14991;6.94905;7.17484;7.12469
ILMN_1655755;6.95787;6.91619;6.92559;7.02422;6.95475;6.88194;6.82197;7.15446;6.96419
ILMN_1655758;6.84111;6.92152;7.00918;6.89992;6.99502;6.84028;6.91888;6.95308;6.90552
ILMN_1655765;12.6418;12.4814;10.8741;12.5146;10.7426;12.0428;12.5857;12.5166;12.0154
ILMN_1655766;7.16215;6.97859;6.77805;7.2205;6.85429;6.77031;7.3347;6.93823;6.81034
ILMN_1655771;7.04041;6.95229;6.87181;7.14593;6.87252;7.23077;7.01303;7.06502;6.97393
ILMN_1655773;6.95052;6.92686;7.14288;7.10421;7.39744;7.10194;6.90598;7.02563;7.02408
ILMN_1655780;7.44878;7.19497;7.05293;7.24816;6.996;7.20906;7.33669;7.30051;7.26221
ILMN_1655783;6.85815;6.75591;6.87801;6.93664;6.72811;6.84948;6.58307;6.62442;6.98008
ILMN_1655788;6.90166;6.85717;7.06185;6.97428;6.91063;7.01247;6.88764;6.8731;6.87762
ILMN_1655789;6.87809;6.94856;6.90755;6.97933;6.766;6.97665;6.83933;6.85512;6.63717
ILMN_1655796;9.11371;8.05816;11.4062;8.9076;7.61067;10.9552;8.83827;7.50934;10.3807
ILMN_1655809;7.16838;7.26933;7.13285;7.22298;7.04752;7.07173;7.16781;7.24267;7.09912
ILMN_1655819;7.36906;7.41694;7.49391;7.55311;7.04578;7.39821;7.23411;7.64057;7.45118
ILMN_1655821;7.41839;7.37259;6.95187;7.40931;6.91651;7.09562;7.44818;7.27179;6.8782
ILMN_1655827;8.02167;7.82724;7.63754;8.29225;7.80814;8.28951;8.56883;8.75307;8.79948
ILMN_1655842;8.25112;8.17921;9.55374;7.93947;8.3174;9.03752;7.83469;8.42864;9.67813
ILMN_1655844;7.78882;7.58278;7.24477;7.90813;7.50046;7.47022;7.61232;7.43576;7.52073
ILMN_1655849;7.01252;7.23444;6.92148;6.8374;6.98349;6.88279;7.17037;7.06075;6.93725
ILMN_1655860;7.02139;7.03501;6.78111;6.98185;7.00447;7.05142;7.05351;7.05133;7.00537
ILMN_1655863;6.60526;6.83048;6.85228;6.80427;6.82193;7.01463;6.79563;7.03957;6.80614
ILMN_1655864;6.90492;7.01824;7.0385;7.00262;6.69663;6.95696;6.95245;7.06539;7.00834
ILMN_1655867;7.75321;7.30656;8.29155;7.80359;7.17084;8.5997;7.64881;7.43779;8.74903
ILMN_1655868;8.80015;9.13907;7.84102;8.91831;7.85549;8.45667;8.97672;9.3128;8.5421
ILMN_1655871;6.79155;6.86709;6.91206;6.91458;7.02428;6.92921;6.9929;7.00064;6.86246
ILMN_1655876;8.32359;8.03409;8.12264;8.44285;8.14939;7.85771;8.22359;8.23016;7.87832
ILMN_1655880;6.8829;6.86534;6.71193;6.82075;6.76273;6.88034;7.03426;6.93384;6.81842
ILMN_1655884;10.1074;9.85406;12.008;10.285;10.8143;12.5646;9.89883;9.39683;12.5353
ILMN_1655892;6.8962;7.01266;6.94177;6.87383;7.09379;6.96989;6.81764;6.77005;6.88006
ILMN_1655893;6.93018;7.13911;6.99183;7.0462;7.10065;6.85739;6.71079;6.72009;7.01479
ILMN_1655894;7.03793;6.97142;6.99774;6.93062;7.2031;6.95249;6.8854;6.92284;6.95805
ILMN_1655904;8.72569;8.71768;8.48518;8.7427;8.79391;8.53086;8.65861;9.07365;8.1753
ILMN_1655905;6.95677;6.87756;6.93434;6.92601;6.87388;6.95521;6.97661;6.8939;6.85343
ILMN_1655906;6.87771;6.92094;6.98737;6.95641;7.01544;7.27634;6.90178;7.06215;7.03471
ILMN_1655909;6.85759;6.80662;6.73787;6.84532;6.87026;6.75791;6.85634;6.85506;6.93682
ILMN_1655913;8.39116;8.81304;9.16046;8.15742;8.43489;9.3128;8.48947;9.20299;9.12414
